dataset,sample_id,group_id,source_k,canonical_k,method,has_reference,status,mse,fit_pass,reference_mse,reference_pass,final_k,total_ms,network_ms,knots,diagnostics,error
Synthetic,seed20000_sample1236,independent_1236,8,8,kang_sparse_2015_adaptation,False,ok,5.981129017333897e-05,False,,,11,1220.7545909986948,,"[0.12235576923076924, 0.18677884615384616, 0.27043269230769235, 0.34302884615384616, 0.4262019230769231, 0.5415865384615386, 0.6286057692307692, 0.6920673076923076, 0.7608173076923077, 0.838701923076923, 0.8925480769230769]","{'network_used': False, 'parameterization': 'chord_length', 'reported_refit': 'unregularized standard B-spline least squares with exact endpoint interpolation', 'timing_scope': 'complete numerical method: chord parameterization, knot selection/relocation, and final endpoint-constrained refit', 'mse_tolerance': 5e-05, 'smoothness_weight': 0.0, 'control_ridge': 0.0, 'interpolate_endpoints': True, 'initial_internal_knot_count': 64, 'dense_initial_fit_mse': 1.0822897271682772e-06, 'dense_initial_threshold_satisfied': True, 'active_internal_knot_count': 22, 'cluster_sizes': (1, 2, 2, 2, 3, 3, 2, 1, 2, 2, 2), 'sparse_stage_mse': 4.998558985740692e-05, 'sparse_stage_threshold_satisfied': True, 'sparse_iterations': 8400, 'sparse_solver_seconds': 1.1088393140016706, 'relocation_seconds': 0.10821329100144794, 'non_paper_feasibility_repair_enabled': False, 'paper_feasibility_repair_used': False, 'paper_feasibility_repair_added_count': 0, 'local_refit_count': 118, 'method_note': ""Vector-valued group-L1 ADMM adaptation of Kang et al. (2015) equation (12), followed by Algorithms-4-and-5-inspired active-cluster midpoint-bisection merging; not the paper's scalar CVX implementation."", 'absolute_jump_threshold': 1e-07, 'relative_jump_threshold': 0.001, 'effective_jump_threshold': 9.361895321339235, 'native_final_fit_mse_without_endpoint_constraint': 5.925952036842546e-05, 'native_endpoint_constrained_mse': 5.981129017333897e-05, 'endpoint_constraint_fallback': 'disabled', 'threshold_satisfied': False, 'repeated_complete_timing': {'repeats': 3, 'samples_ms': [1206.8991359992651, 1221.9020140000794, 1220.7545909986948], 'p50_ms': 1220.7545909986948, 'mean_ms': 1216.5185803326797}}",
Synthetic,seed20000_sample1236,independent_1236,8,8,luo_linf_de_2022_adaptation,False,ok,8.624772173419601e-05,False,,,13,3490.4789259999234,,"[0.12286895439510467, 0.1751463502986555, 0.29250507078591087, 0.3210826556892713, 0.4374222850763963, 0.508319988021565, 0.5264272830430328, 0.6216610843724865, 0.6345443808595048, 0.6729144497611299, 0.7543048490252371, 0.7711877038499817, 0.8030598761515841]","{'network_used': False, 'parameterization': 'chord_length', 'reported_refit': 'unregularized standard B-spline least squares with exact endpoint interpolation', 'timing_scope': 'complete numerical method: chord parameterization, knot selection/relocation, and final endpoint-constrained refit', 'mse_tolerance': 5e-05, 'smoothness_weight': 0.0, 'control_ridge': 0.0, 'interpolate_endpoints': True, 'reference_doi': '10.4208/jcm.2012-m2020-0203', 'variant': 'linf1_jump_sparsity_plus_differential_evolution', 'initial_internal_knot_count': 64, 'selected_regularization': 2.97795620705631e-05, 'sparse_stage_mse': 2.3639569172022398e-05, 'jump_local_maximum_eta': 0.5, 'candidate_internal_knot_count': 13, 'de_population': 10, 'de_iterations': 50, 'de_evaluations': 510, 'de_initial_max_error': 0.023347428265754377, 'de_final_max_error': 0.017901545967624718, 'paper_native_objective': 'nonsquared Frobenius data term plus l-infinity,1 derivative-jump penalty; DE minimizes maximum Euclidean error', 'comparison_wrapper': 'regularization is selected against the common MSE budget and the final fit uses the common endpoint-constrained refit', 'method_fidelity': 'defining mixed-norm, local-maximum selection, and DE stages are reproduced; hyperparameter selection is adapted', 'threshold_satisfied': False, 'repeated_complete_timing': {'repeats': 3, 'samples_ms': [3486.1307550017955, 3490.4789259999234, 3496.3114189995395], 'p50_ms': 3490.4789259999234, 'mean_ms': 3490.9737000004193}}",
Synthetic,seed20000_sample194,independent_194,8,8,ours,False,ok,4.1592962334106456e-05,True,,,14,8.24767,7.000292,"[0.1087174192070961, 0.19652363657951355, 0.24149906635284424, 0.29676616191864014, 0.33653774857521057, 0.42201313376426697, 0.4797682762145996, 0.5492227673530579, 0.549322783946991, 0.6368035078048706, 0.6773797869682312, 0.7441587448120117, 0.7765883803367615, 0.8476842045783997]","{'network_latency': {'p50_ms': 7.000292, 'median_ms': 7.000292, 'mean_ms': 6.99750833, 'p95_ms': 7.07963735, 'minimum_ms': 6.87981, 'maximum_ms': 7.11762, 'repeat_ms': [7.016382, 7.055424, 6.971262, 7.11762, 7.080024, 6.980617, 7.052309, 6.989524, 7.054114, 7.038877, 7.071999, 7.05572, 6.985364, 6.996277, 6.942186, 6.967329, 6.975763, 6.971173, 6.953584, 7.019767, 6.961661, 6.891188, 7.032454, 7.008565, 7.031861, 6.951576, 6.960017, 6.938952, 6.91829, 6.926423, 6.922755, 6.87981, 6.963592, 7.028467, 6.90219, 6.889578, 7.011206, 7.013572, 6.972815, 6.987258, 6.962156, 7.024488, 7.079617, 6.962929, 7.009954, 6.950507, 6.970883, 7.050211, 6.934847, 6.957198, 7.002581, 6.986079, 6.951501, 7.004708, 7.058304, 7.00008, 6.975687, 6.937262, 6.975489, 6.964366, 7.00797, 7.040569, 7.006244, 7.057963, 7.108457, 7.084136, 7.013526, 7.056192, 7.003036, 7.026923, 7.005986, 7.030615, 7.052099, 7.028063, 7.054189, 6.994862, 7.045558, 6.994453, 7.007208, 7.006136, 7.014351, 6.943386, 6.998634, 7.006962, 7.033529, 7.009269, 6.93229, 6.978251, 7.000504, 6.96272, 7.020632, 6.977582, 6.999265, 7.04091, 6.976209, 6.978485, 7.000967, 7.083271, 6.941774, 6.981265]}, 'end_to_end_latency': {'p50_ms': 8.24767, 'median_ms': 8.24767, 'mean_ms': 8.243046, 'p95_ms': 8.2530412, 'minimum_ms': 8.22783, 'maximum_ms': 8.253638, 'repeat_ms': [8.22783, 8.253638, 8.24767]}, 'postprocessing': 'none', 'tolerance_conditioned_network': True, 'network_mse_tolerance': 5e-05}",
Synthetic,seed20000_sample194,independent_194,8,8,park_dominant_point_2007_adaptation,False,ok,3.388892005691465e-05,True,,,37,51.50608099938836,,"[0.1302545173026917, 0.1576593757418581, 0.1813932779322187, 0.19263032548476497, 0.21621557927564075, 0.2367583364902166, 0.25670369767696516, 0.26516825632518254, 0.2813516370747934, 0.30002601405074303, 0.317337464646042, 0.3267767925762795, 0.33345565712147196, 0.3400864624279409, 0.3455009301262609, 0.3516169704599617, 0.3680924094147426, 0.3921693749393767, 0.4162713141726386, 0.4302541457818248, 0.4385929440777103, 0.446739653905885, 0.45427402104056364, 0.46286925489391445, 0.483798991666911, 0.5057419517246066, 0.5248040366870957, 0.546855729926989, 0.5718617990648639, 0.5986515982712374, 0.6103695951496473, 0.6444335345862122, 0.6803167643772201, 0.731386589995922, 0.75811945367411, 0.7829791286645001, 0.8149531598877653]","{'network_used': False, 'parameterization': 'chord_length', 'reported_refit': 'unregularized standard B-spline least squares with exact endpoint interpolation', 'timing_scope': 'complete numerical method: chord parameterization, knot selection/relocation, and final endpoint-constrained refit', 'mse_tolerance': 5e-05, 'smoothness_weight': 0.0, 'control_ridge': 0.0, 'interpolate_endpoints': True, 'method': 'park_lee_dom_2007_adaptation', 'reference_doi': '10.1016/j.cad.2006.12.006', 'knot_placement': 'Park-Lee Eq. (4): each interior knot averages degree consecutive dominant-point parameters', 'lcm_lower_bound': 4.9012770810800825, 'lcm_seed_count': 59, 'shape_weight_r': 0.8, 'shape_index': 'r*K_s,e/K_0,m + (1-r)*L_s,e/L_0,m', 'curvature_integral': 'trapezoidal in chord parameter', 'curvature_source': 'generalized local Menger curvature; no optional smoothed base curve', 'refinement_region': 'segment containing largest sampled parameter-correspondence residual', 'refinement_point': 'argmin_w |lambda_s,w - lambda_w,e|', 'stopping_metric': 'mean squared Euclidean parameter-correspondence error', 'distance_metric_deviation': ""comparison adaptation stops on common MSE; it does not reproduce the paper's maximum-distance or iterative orthogonal-distance criterion"", 'seed_completion_deviation': 'shape-index splits complete degree+1 dominant points when too few LCM seeds exist', 'effective_max_internal_knots': 64, 'requested_max_internal_knots': 64, 'selected_sources': ('endpoint', 'endpoint', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed'), 'boundary_knot_clamp_count': 0, 'threshold_satisfied': True, 'scanned_counts': (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37), 'scanned_mse': (0.004024645447025722, 0.003938154561210515, 0.0037401233940124647, 0.0035507339439458294, 0.0026163721441916764, 0.0025992605409131653, 0.0025786370484331316, 0.0017871086309323278, 0.001788868898190938, 0.001361192788973688, 0.001335312364922841, 0.0010671704947815828, 0.0010586022550611045, 0.001054105933189663, 0.0010535937599268615, 0.0010500795888477583, 0.00092958169780127, 0.0009287084798327829, 0.000914168681420228, 0.0008819837899889373, 0.000341776485912264, 0.000263430338537762, 0.00026145918500568565, 0.00026120789156913065, 0.00017093975978484948, 0.00014931437691951893, 0.0001492457060464325, 0.00014909608509096697, 0.0001490145690291511, 0.00014520557098224066, 0.00014520223239479087, 0.00014513993188243027, 0.00014123169951799815, 0.0001408845050072556, 0.00013920500608042918, 0.00013455554597683315, 0.0001339681679467035, 3.388892005691465e-05), 'scanned_max_parameter_residual': (0.12805063078864393, 0.13956671374530133, 0.1278064249515085, 0.11667616603799612, 0.11073366684925941, 0.10914074579146853, 0.10834858040082808, 0.09398434140170295, 0.09398583851852145, 0.10012440371036822, 0.1030848915709762, 0.10413637280457125, 0.10415740900501595, 0.10413162395463871, 0.10413402606168008, 0.10426471725607674, 0.09112706816067481, 0.09107191064030132, 0.09107301923475462, 0.08908076949578121, 0.0692152783121928, 0.06921547635846234, 0.07007294067957115, 0.07007403953029605, 0.043344353880301834, 0.04334437895409434, 0.04334444488918094, 0.04334890525206149, 0.0433493049043604, 0.043349305631323776, 0.043349307636106074, 0.04334930760651625, 0.042997646943864466, 0.04299418250641705, 0.042965655523704786, 0.04296565552660417, 0.04289650855765761, 0.022827923491797616), 'exact_refit_count': 38, 'method_fidelity': 'core DOM equations with a common-MSE stopping wrapper', 'repeated_complete_timing': {'repeats': 3, 'samples_ms': [51.634627001476474, 51.50608099938836, 51.39192899878253], 'p50_ms': 51.50608099938836, 'mean_ms': 51.51087899988246}}",
Synthetic,seed20000_sample194,independent_194,8,8,liang_feature_iki_2017_adaptation,False,ok,4.5958494774607863e-05,True,,,21,22.48471999700996,,"[0.05721347855649927, 0.11442695711299854, 0.1716404356694978, 0.20024717494774744, 0.22885391422599707, 0.2860673927824963, 0.3432808713389956, 0.40049434989549487, 0.45770782845199415, 0.48710933633914355, 0.5165108442262929, 0.5753138600005916, 0.6341168757748903, 0.692919891549189, 0.7223213994363383, 0.7517229073234877, 0.8105259230977864, 0.8693289388720851, 0.9281319546463838, 0.9731757313959822, 0.9876761862657846]","{'network_used': False, 'parameterization': 'chord_length', 'reported_refit': 'unregularized standard B-spline least squares with exact endpoint interpolation', 'timing_scope': 'complete numerical method: chord parameterization, knot selection/relocation, and final endpoint-constrained refit', 'mse_tolerance': 5e-05, 'smoothness_weight': 0.0, 'control_ridge': 0.0, 'interpolate_endpoints': True, 'reference_doi': '10.1088/1361-6501/aa6a05', 'variant': 'feature_integral_plus_iki_disclosed_adaptation', 'dense_internal_knot_count': 64, 'initial_internal_knot_count': 4, 'inserted_internal_knot_count': 17, 'curvature_weight': 0.5, 'feature_sample_count': 1025, 'scanned_counts': (4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21), 'scanned_mse': (0.0033132967038533093, 0.003262122908552006, 0.0031862526495102807, 0.0028670153607213734, 0.0028212721863997646, 0.0027672195771669427, 0.0026886969487429284, 0.0020610847423820624, 0.0017602168223863912, 0.0011592986216530854, 0.0009798672389696617, 0.0005071544250588657, 0.0001559416392121836, 0.0001262034644760039, 7.74940933027953e-05, 6.943579148304909e-05, 5.589113127888814e-05, 4.5958494774607863e-05), 'scanned_max_parameter_residual': (0.09675600379943412, 0.09580074863407428, 0.1008552913682174, 0.09671294165176035, 0.09728606623616408, 0.08733811595527594, 0.08542926110519151, 0.0826883654749087, 0.0839145517168196, 0.07426454119908231, 0.0656538548255658, 0.054744743169697546, 0.031022611503820328, 0.02767637283139479, 0.020514989989217195, 0.019774072968575397, 0.019072104563007265, 0.015287407611303695), 'exact_refit_count': 19, 'paper_native_objective': 'error-bounded feature-integral initialization plus iterative knot insertion', 'comparison_wrapper': 'explicit 0.5 arc/curvature feature blend by default, worst-residual span midpoint insertion, and common-MSE stopping', 'method_fidelity': ""Liang-inspired adaptation; the access-controlled article's exact feature equation and constants are not claimed"", 'threshold_satisfied': True, 'repeated_complete_timing': {'repeats': 3, 'samples_ms': [22.718893000273965, 22.48471999700996, 22.41646200127434], 'p50_ms': 22.48471999700996, 'mean_ms': 22.54002499951942}}",
Synthetic,seed20000_sample194,independent_194,8,8,dung_direct_knot_2017_adaptation,False,ok,0.0015810301698759167,False,,,8,141.89520399668254,,"[0.1501083744229233, 0.26350975807480215, 0.3579176036393308, 0.4450729731531864, 0.5352681690937484, 0.6187618314975389, 0.7403367497413854, 0.8592342876480307]","{'network_used': False, 'parameterization': 'chord_length', 'reported_refit': 'unregularized endpoint-constrained standard B-spline least squares', 'timing_scope': 'complete numerical method: chord parameterization, knot selection/relocation, and final endpoint-constrained refit', 'mse_tolerance': 5e-05, 'smoothness_weight': 0.0, 'control_ridge': 0.0, 'interpolate_endpoints': True, 'paper': 'Dung and Tjahjowidodo, PLOS ONE 2017, doi:10.1371/journal.pone.0173857', 'variant': 'serial_bisection_simple_knot_adaptation', 'native_control_norm': 'maximum Euclidean point residual', 'native_max_error_tolerance': 0.007071067811865475, 'native_final_max_error': 0.09545017710988425, 'native_final_mse': 0.0015342384072090604, 'common_final_max_error': 0.09638466100410725, 'common_final_mse': 0.0015810301698759167, 'segments': ((0, 19), (20, 54), (55, 82), (83, 105), (106, 129), (130, 147), (148, 161), (162, 176), (177, 191)), 'segment_max_errors': (0.005782452366253535, 0.007004667600226608, 0.005845008974598501, 0.006756726217740839, 0.006999372415694401, 0.0055474049027533605, 0.006955482437781082, 0.006221700915218522, 0.00933266143578187), 'coarse_break_indices': (19, 54, 82, 105, 129, 147, 161, 176), 'proposed_internal_knot_count': 8, 'retained_internal_knot_count': 8, 'scan_evaluations': 88, 'optimization_evaluations': 10, 'single_piece_evaluations': 78, 'exact_refit_count': 178, 'gauss_newton_fallback_count': 0, 'capacity_exceeded': False, 'capacity_handling': 'none', 'adaptation_limits': ('serial bisection only; parallel split/join/shift is not implemented', 'simple interior knots only; multiplicity and continuity classification are omitted', 'default native max-error epsilon is sqrt(mse_tolerance), which is a unit conversion rather than an equivalent constraint', 'capacity overflow is handled by deterministic uniform coarse-break subsampling before relocation', 'guarded float64 least squares and finite-difference Gauss-Newton replace MATLAB numerical edge behavior'), 'method_fidelity': 'serial simple-knot adaptation; parallel operations and knot multiplicity classification are not reproduced', 'threshold_satisfied_native_max_error': False, 'threshold_satisfied': False, 'repeated_complete_timing': {'repeats': 3, 'samples_ms': [142.34519800083945, 141.7811499995878, 141.89520399668254], 'p50_ms': 141.89520399668254, 'mean_ms': 142.00718399903658}}",
Synthetic,seed20000_sample194,independent_194,8,8,kang_sparse_2015_adaptation,False,ok,4.478739836017866e-05,True,,,10,1263.5593039995001,,"[0.12283653846153847, 0.18149038461538464, 0.2550480769230769, 0.3502403846153846, 0.42860576923076926, 0.530528846153846, 0.6185096153846155, 0.7016826923076922, 0.7848557692307692, 0.8617788461538463]","{'network_used': False, 'parameterization': 'chord_length', 'reported_refit': 'unregularized standard B-spline least squares with exact endpoint interpolation', 'timing_scope': 'complete numerical method: chord parameterization, knot selection/relocation, and final endpoint-constrained refit', 'mse_tolerance': 5e-05, 'smoothness_weight': 0.0, 'control_ridge': 0.0, 'interpolate_endpoints': True, 'initial_internal_knot_count': 64, 'dense_initial_fit_mse': 9.085667194407783e-07, 'dense_initial_threshold_satisfied': True, 'active_internal_knot_count': 16, 'cluster_sizes': (2, 1, 2, 2, 1, 2, 1, 2, 1, 2), 'sparse_stage_mse': 4.999098048998464e-05, 'sparse_stage_threshold_satisfied': True, 'sparse_iterations': 8800, 'sparse_solver_seconds': 1.1712417369999457, 'relocation_seconds': 0.09816704499826301, 'non_paper_feasibility_repair_enabled': False, 'paper_feasibility_repair_used': False, 'paper_feasibility_repair_added_count': 0, 'local_refit_count': 108, 'method_note': ""Vector-valued group-L1 ADMM adaptation of Kang et al. (2015) equation (12), followed by Algorithms-4-and-5-inspired active-cluster midpoint-bisection merging; not the paper's scalar CVX implementation."", 'absolute_jump_threshold': 1e-07, 'relative_jump_threshold': 0.001, 'effective_jump_threshold': 6.005672262184586, 'native_final_fit_mse_without_endpoint_constraint': 4.4417465434161466e-05, 'native_endpoint_constrained_mse': 4.478739836017866e-05, 'endpoint_constraint_fallback': 'disabled', 'threshold_satisfied': True, 'repeated_complete_timing': {'repeats': 3, 'samples_ms': [1253.027384998859, 1263.5593039995001, 1273.0723339991528], 'p50_ms': 1263.5593039995001, 'mean_ms': 1263.219674332504}}",
Synthetic,seed20000_sample194,independent_194,8,8,luo_linf_de_2022_adaptation,False,ok,3.76687806412718e-05,True,,,18,3560.39666200013,,"[0.15735322816834854, 0.1655549718531415, 0.19318044919919947, 0.2192076830245795, 0.2707531748340866, 0.3152533235463751, 0.36564897406322877, 0.4255274384205521, 0.550485466006857, 0.5548651468599324, 0.5635154516447758, 0.5673802814324443, 0.576000066933672, 0.6569443070179739, 0.6753126727947563, 0.7275958098789156, 0.7876846797547908, 0.8509332680017883]","{'network_used': False, 'parameterization': 'chord_length', 'reported_refit': 'unregularized standard B-spline least squares with exact endpoint interpolation', 'timing_scope': 'complete numerical method: chord parameterization, knot selection/relocation, and final endpoint-constrained refit', 'mse_tolerance': 5e-05, 'smoothness_weight': 0.0, 'control_ridge': 0.0, 'interpolate_endpoints': True, 'reference_doi': '10.4208/jcm.2012-m2020-0203', 'variant': 'linf1_jump_sparsity_plus_differential_evolution', 'initial_internal_knot_count': 64, 'selected_regularization': 2.796526122433583e-05, 'sparse_stage_mse': 1.6453723984014513e-05, 'jump_local_maximum_eta': 0.5, 'candidate_internal_knot_count': 18, 'de_population': 10, 'de_iterations': 50, 'de_evaluations': 510, 'de_initial_max_error': 0.015374701927235267, 'de_final_max_error': 0.010387080852199268, 'paper_native_objective': 'nonsquared Frobenius data term plus l-infinity,1 derivative-jump penalty; DE minimizes maximum Euclidean error', 'comparison_wrapper': 'regularization is selected against the common MSE budget and the final fit uses the common endpoint-constrained refit', 'method_fidelity': 'defining mixed-norm, local-maximum selection, and DE stages are reproduced; hyperparameter selection is adapted', 'threshold_satisfied': True, 'repeated_complete_timing': {'repeats': 3, 'samples_ms': [3535.4109550025896, 3563.5942919980153, 3560.39666200013], 'p50_ms': 3560.39666200013, 'mean_ms': 3553.1339696669115}}",
Synthetic,seed20000_sample365,independent_365,9,9,ours,False,ok,4.444573860865886e-05,True,,,16,8.251474,6.971273999999999,"[0.09914097189903259, 0.18842238187789917, 0.23179984092712402, 0.2818557620048523, 0.3103703260421753, 0.3945033550262451, 0.42842522263526917, 0.4883604049682617, 0.5473186373710632, 0.5474186539649963, 0.6396277546882629, 0.6738958358764648, 0.7371153831481934, 0.7665843367576599, 0.7882336378097534, 0.8750804662704468]","{'network_latency': {'p50_ms': 6.971273999999999, 'median_ms': 6.971273999999999, 'mean_ms': 6.97575467, 'p95_ms': 7.04583305, 'minimum_ms': 6.907427, 'maximum_ms': 7.081513, 'repeat_ms': [7.075405, 6.997687, 6.920239, 7.010804, 7.013276, 7.066688, 6.96568, 6.945252, 6.939542, 6.960845, 6.993452, 6.997715, 6.970864, 6.953608, 6.931152, 6.950731, 6.992478, 7.003112, 6.974863, 6.982315, 7.071389, 6.947489, 6.971684, 7.0256, 6.979781, 7.037767, 7.013247, 6.978853, 7.007835, 6.989615, 6.933828, 6.912605, 6.953356, 6.924381, 6.934228, 6.94829, 6.987889, 6.946688, 6.949323, 6.941124, 6.961373, 6.9319, 7.009948, 7.035991, 7.01369, 7.00774, 7.016064, 6.943565, 6.938486, 7.006006, 6.93413, 7.000242, 6.997616, 6.929116, 7.042456, 7.009787, 7.020463, 7.001431, 6.975833, 7.081513, 6.935801, 7.019272, 6.967297, 6.971853, 6.927639, 6.954632, 6.914313, 6.957545, 7.018594, 7.016283, 6.986994, 7.050565, 6.933214, 6.929838, 6.952686, 6.942249, 6.917375, 6.973509, 6.926349, 6.940707, 7.00144, 6.907427, 6.969285, 6.977777, 6.912013, 6.979687, 6.916033, 7.03888, 6.928379, 7.031453, 7.016791, 7.045584, 6.963489, 6.959931, 6.935277, 6.933365, 6.963493, 6.966521, 6.994333, 6.939564]}, 'end_to_end_latency': {'p50_ms': 8.251474, 'median_ms': 8.251474, 'mean_ms': 8.248047, 'p95_ms': 8.2547923, 'minimum_ms': 8.237506, 'maximum_ms': 8.255161, 'repeat_ms': [8.237506, 8.251474, 8.255161]}, 'postprocessing': 'none', 'tolerance_conditioned_network': True, 'network_mse_tolerance': 5e-05}",
Synthetic,seed20000_sample365,independent_365,9,9,park_dominant_point_2007_adaptation,False,ok,4.181496103389549e-05,True,,,28,36.86843499963288,,"[0.1580682402936304, 0.17409098217843597, 0.19076129212153428, 0.21074600614475947, 0.23054483179879035, 0.2436614619357053, 0.28031087074889605, 0.3165484720809402, 0.3767932034889985, 0.40777070214665206, 0.43906603520469284, 0.46331419157291825, 0.48877634600742986, 0.5137696435133879, 0.5212902446350612, 0.5420426893050226, 0.5638850552050271, 0.585115768734436, 0.6052715671690126, 0.6283530223613206, 0.6523929393953757, 0.6632268061836574, 0.6942357737927027, 0.7247082923464118, 0.7547314491852818, 0.7809848824370286, 0.8174580841856617, 0.8607327723561132]","{'network_used': False, 'parameterization': 'chord_length', 'reported_refit': 'unregularized standard B-spline least squares with exact endpoint interpolation', 'timing_scope': 'complete numerical method: chord parameterization, knot selection/relocation, and final endpoint-constrained refit', 'mse_tolerance': 5e-05, 'smoothness_weight': 0.0, 'control_ridge': 0.0, 'interpolate_endpoints': True, 'method': 'park_lee_dom_2007_adaptation', 'reference_doi': '10.1016/j.cad.2006.12.006', 'knot_placement': 'Park-Lee Eq. (4): each interior knot averages degree consecutive dominant-point parameters', 'lcm_lower_bound': 4.141610949629511, 'lcm_seed_count': 61, 'shape_weight_r': 0.8, 'shape_index': 'r*K_s,e/K_0,m + (1-r)*L_s,e/L_0,m', 'curvature_integral': 'trapezoidal in chord parameter', 'curvature_source': 'generalized local Menger curvature; no optional smoothed base curve', 'refinement_region': 'segment containing largest sampled parameter-correspondence residual', 'refinement_point': 'argmin_w |lambda_s,w - lambda_w,e|', 'stopping_metric': 'mean squared Euclidean parameter-correspondence error', 'distance_metric_deviation': ""comparison adaptation stops on common MSE; it does not reproduce the paper's maximum-distance or iterative orthogonal-distance criterion"", 'seed_completion_deviation': 'shape-index splits complete degree+1 dominant points when too few LCM seeds exist', 'effective_max_internal_knots': 64, 'requested_max_internal_knots': 64, 'selected_sources': ('endpoint', 'endpoint', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed', 'lcm_seed'), 'boundary_knot_clamp_count': 0, 'threshold_satisfied': True, 'scanned_counts': (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28), 'scanned_mse': (0.01046256581126138, 0.0049401903125674395, 0.003937170115582375, 0.0038309046983041072, 0.0032099121057670636, 0.0029876031886758732, 0.002775126395233247, 0.0023700097640996795, 0.00099965490617943, 0.000975068215651446, 0.0009006482053290358, 0.0008816421580476442, 0.0008495566522968399, 0.0005015825247396348, 0.0004987868470787066, 0.0004659287514582427, 0.0003882724082859169, 0.0003744010941830167, 0.00030181190720723265, 0.0002158262889117348, 0.00021332392129245464, 0.00021227629130696324, 0.00020339696331965097, 0.00015694051904023402, 0.0001570303562690025, 0.00015608632759723216, 0.00015431724017028414, 0.00014109584098935253, 4.181496103389549e-05), 'scanned_max_parameter_residual': (0.19965483199773748, 0.1615007112854084, 0.14530036281322628, 0.1448306601991014, 0.12195881468124029, 0.10230862313921103, 0.09421782403511383, 0.10190133840666994, 0.0750195411801796, 0.07691028337888631, 0.07537959708996642, 0.07536921923929185, 0.07315700500773903, 0.05063052798357531, 0.05063223678469496, 0.05063176623494569, 0.06561258976734916, 0.055884022855641695, 0.055882299714053056, 0.050478645544750726, 0.05047797536686661, 0.05050797838208221, 0.042585735743212484, 0.0425856857876422, 0.04257140037809298, 0.04257187949443385, 0.042593077784256556, 0.04259307582713551, 0.017595154086933063), 'exact_refit_count': 29, 'method_fidelity': 'core DOM equations with a common-MSE stopping wrapper', 'repeated_complete_timing': {'repeats': 3, 'samples_ms': [36.95405200051027, 36.86843499963288, 36.79270499924314], 'p50_ms': 36.86843499963288, 'mean_ms': 36.8717306664621}}",
