dataset,sample_id,method,status,safeguard_enabled,safeguard_used,native_k,native_mse,final_k,final_mse,extra_refit_count,final_source,repair_status,capacity,complete_ms
Synthetic,seed20000_sample2996,luo_linf_de_2022_adaptation,ok,True,True,1,0.005515523751575922,16,0.0012919472383861386,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,539.7729440010153
Synthetic,seed20000_sample2204,dung_direct_knot_2017_adaptation,ok,True,True,14,0.0011801832111046635,16,0.00012735437645666035,7,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,333.6299920338206
Synthetic,seed20000_sample2204,kang_sparse_2015_adaptation,ok,True,True,16,0.0020369877081076967,16,0.0020369877081076967,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.618114024400711
Synthetic,seed20000_sample2204,luo_linf_de_2022_adaptation,ok,True,True,1,0.005404751780797462,16,0.0019979812535831933,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,540.7312720199116
Synthetic,seed20000_sample3084,dung_direct_knot_2017_adaptation,ok,True,True,16,0.00011384950866415123,16,0.00011384950866415123,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,363.5811419808306
Synthetic,seed20000_sample3084,kang_sparse_2015_adaptation,ok,True,True,16,0.0011698351517803838,16,0.0011698351517803838,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.575872026383877
Synthetic,seed20000_sample3084,luo_linf_de_2022_adaptation,ok,True,True,1,0.006536986893768456,16,0.0011698351517803838,45,uniform_capacity_fallback,budget_exhausted_without_feasible_fit,16,540.3912219917402
Synthetic,seed20000_sample961,dung_direct_knot_2017_adaptation,ok,True,True,16,0.0007897772831599329,16,0.0007897772831599329,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,434.6385339740664
Synthetic,seed20000_sample961,kang_sparse_2015_adaptation,ok,True,True,16,0.0017762570103497244,16,0.0017762570103497244,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.65834401641041
Synthetic,seed20000_sample961,luo_linf_de_2022_adaptation,ok,True,True,1,0.005601750886679913,16,0.0016896028387303607,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,538.2807730347849
Synthetic,seed20000_sample3684,dung_direct_knot_2017_adaptation,ok,True,True,16,0.00048448997313734615,16,0.00048448997313734615,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,443.6596730374731
Synthetic,seed20000_sample3684,kang_sparse_2015_adaptation,ok,True,True,16,0.002704638630715499,16,0.002704638630715499,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.668457946740091
Synthetic,seed20000_sample3684,luo_linf_de_2022_adaptation,ok,True,True,1,0.005966740316583157,16,0.0016956983089306571,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,538.0131769925356
Synthetic,seed20000_sample3248,dung_direct_knot_2017_adaptation,ok,True,True,16,0.0021159489247765005,16,0.0021159489247765005,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,458.4362090099603
Synthetic,seed20000_sample3248,kang_sparse_2015_adaptation,ok,True,True,16,0.002731083105624397,16,0.002731083105624397,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.631107022054493
Synthetic,seed20000_sample3248,luo_linf_de_2022_adaptation,ok,True,True,2,0.005535230687480117,16,0.0021230909707541574,43,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,579.9238029867411
Synthetic,seed20000_sample278,dung_direct_knot_2017_adaptation,ok,True,True,16,0.0017694623266481613,16,0.0017694623266481613,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,446.22083503054455
Synthetic,seed20000_sample278,kang_sparse_2015_adaptation,ok,True,True,16,0.00284059177254681,16,0.00284059177254681,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.676971981301904
Synthetic,seed20000_sample278,luo_linf_de_2022_adaptation,ok,True,True,1,0.008390650512509453,16,0.002047061351202671,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,539.32906803675
Synthetic,seed20000_sample2753,dung_direct_knot_2017_adaptation,ok,True,True,16,0.002574365197218178,16,0.002574365197218178,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,397.5073340116069
Synthetic,seed20000_sample2753,kang_sparse_2015_adaptation,ok,True,True,16,0.0028710336515593055,16,0.0028710336515593055,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.585970007814467
Synthetic,seed20000_sample2753,luo_linf_de_2022_adaptation,ok,True,True,1,0.004839758856937465,16,0.0026322169365837634,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,539.2228330019861
Synthetic,seed20000_sample2138,dung_direct_knot_2017_adaptation,ok,True,True,16,0.00213356526853025,16,0.00213356526853025,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,415.388128021732
