dataset,sample_id,method,status,safeguard_enabled,safeguard_used,native_k,native_mse,final_k,final_mse,extra_refit_count,final_source,repair_status,capacity,complete_ms
Synthetic,seed20000_sample278,kang_sparse_2015_adaptation,ok,True,True,2,0.004577756929203401,32,7.889957097997975e-05,91,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,126.36578001547605
Synthetic,seed20000_sample278,luo_linf_de_2022_adaptation,ok,True,True,1,0.008390650512509453,32,7.94458284794621e-05,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,596.6684189625084
Synthetic,seed20000_sample2753,dung_direct_knot_2017_adaptation,ok,True,True,18,0.0007313014502418686,31,4.848759933907005e-05,39,residual_guided_augmentation,repaired_feasible,32,493.9535239827819
Synthetic,seed20000_sample2753,kang_sparse_2015_adaptation,ok,True,True,31,7.408697298328523e-05,32,7.408645001886697e-05,2,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,12.238990981131792
Synthetic,seed20000_sample2753,luo_linf_de_2022_adaptation,ok,True,True,1,0.004839758856937465,32,7.280970996814222e-05,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,598.2514190254733
Synthetic,seed20000_sample2138,dung_direct_knot_2017_adaptation,ok,True,True,18,0.0005819984673513756,29,4.88366756571047e-05,33,residual_guided_augmentation,repaired_feasible,32,490.1357410126366
Synthetic,seed20000_sample2138,kang_sparse_2015_adaptation,ok,True,True,32,7.054675194511423e-05,32,7.054675194511423e-05,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.057158000767231
Synthetic,seed20000_sample2138,luo_linf_de_2022_adaptation,ok,True,True,8,0.002949680840770019,32,6.65066708899349e-05,73,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,762.0574610191397
Synthetic,seed20000_sample731,dung_direct_knot_2017_adaptation,ok,True,True,19,0.000580114246809275,32,5.6132194352342546e-05,40,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,586.3902269629762
Synthetic,seed20000_sample731,kang_sparse_2015_adaptation,ok,True,True,32,0.00010065776704376941,32,0.00010065776704376941,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.153938015922904
Synthetic,seed20000_sample731,luo_linf_de_2022_adaptation,ok,True,True,1,0.006589858208815936,32,9.302360949407425e-05,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,599.9093180289492
Synthetic,seed20000_sample1405,dung_direct_knot_2017_adaptation,ok,True,True,19,0.0004771453688971466,32,5.152400668849852e-05,40,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,574.7781029785983
Synthetic,seed20000_sample1405,kang_sparse_2015_adaptation,ok,True,True,32,7.812758428990352e-05,32,7.812758428990352e-05,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.111126048490405
Synthetic,seed20000_sample1405,luo_linf_de_2022_adaptation,ok,True,True,1,0.008004140422765918,32,7.78240712441208e-05,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,598.7410770030692
Synthetic,seed20000_sample937,dung_direct_knot_2017_adaptation,ok,True,True,19,0.0008270795371236435,32,6.157706836880363e-05,40,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,525.3724480280653
Synthetic,seed20000_sample937,kang_sparse_2015_adaptation,ok,True,True,32,9.693300792105498e-05,32,9.693300792105498e-05,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.163715971633792
Synthetic,seed20000_sample937,luo_linf_de_2022_adaptation,ok,True,True,1,0.005425747023265703,32,9.689438546295092e-05,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,600.7269940455444
Synthetic,seed20000_sample3396,dung_direct_knot_2017_adaptation,ok,True,True,20,0.0004643363496848332,32,5.496546027620439e-05,37,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,593.5021330369636
Synthetic,seed20000_sample3396,kang_sparse_2015_adaptation,ok,True,True,31,0.00011410390861030344,32,0.0001134287482777921,2,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,12.288719008211046
Synthetic,seed20000_sample3396,luo_linf_de_2022_adaptation,ok,True,True,1,0.006330514426078721,32,0.00010673126312248585,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,600.2192940213718
Synthetic,seed20000_sample496,dung_direct_knot_2017_adaptation,ok,True,True,21,0.0004623728852401723,32,5.581985270490213e-05,34,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,630.2025519544259
Synthetic,seed20000_sample496,kang_sparse_2015_adaptation,ok,True,True,32,0.00013637367070045347,32,0.00013637367070045347,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.40998100163415
Synthetic,seed20000_sample496,luo_linf_de_2022_adaptation,ok,True,True,1,0.006108202473528223,32,0.00012774003750401052,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,600.1648709643632
Synthetic,seed20000_sample981,dung_direct_knot_2017_adaptation,ok,True,True,21,0.0005430461050406859,32,5.497287548127545e-05,34,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,634.2663980321959
Synthetic,seed20000_sample981,kang_sparse_2015_adaptation,ok,True,True,32,0.0001563138636586753,32,0.0001563138636586753,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.01670099887997
Synthetic,seed20000_sample981,luo_linf_de_2022_adaptation,ok,True,True,1,0.008968353635054334,32,0.00014647655493436927,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,599.4135219953023
Synthetic,seed20000_sample3769,dung_direct_knot_2017_adaptation,ok,True,True,22,0.000675546395142564,32,8.488258258379793e-05,31,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,651.4383960166015
Synthetic,seed20000_sample3769,kang_sparse_2015_adaptation,ok,True,True,30,0.00018014049597886843,32,0.00018007698888530265,4,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,14.693528006318957
Synthetic,seed20000_sample3769,luo_linf_de_2022_adaptation,ok,True,True,1,0.008310744339260781,32,0.00014513602910592226,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,600.0041209626943
Synthetic,seed20000_sample1922,dung_direct_knot_2017_adaptation,ok,True,True,22,0.00047616663107014214,32,6.421004079216439e-05,31,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,616.7132419650443
Synthetic,seed20000_sample1922,kang_sparse_2015_adaptation,ok,True,True,32,0.00021311603449021058,32,0.00021311603449021058,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.180172034073621
Synthetic,seed20000_sample1922,luo_linf_de_2022_adaptation,ok,True,True,1,0.006144546721182691,32,0.0002121847109094703,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,600.0978829688393
Synthetic,seed20000_sample1306,dung_direct_knot_2017_adaptation,ok,True,True,23,0.0006471665948231783,32,7.948761120628822e-05,28,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,669.1246569971554
Synthetic,seed20000_sample1306,kang_sparse_2015_adaptation,ok,True,True,32,0.00027899082469895166,32,0.00027899082469895166,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.025690007954836
Synthetic,seed20000_sample1306,luo_linf_de_2022_adaptation,ok,True,True,1,0.010444474563708969,32,0.0002633379086913064,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,600.8261269889772
Synthetic,seed20000_sample2647,dung_direct_knot_2017_adaptation,ok,True,True,22,0.0007476697571324303,32,6.258383449732746e-05,31,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,672.4222910124809
Synthetic,seed20000_sample2647,kang_sparse_2015_adaptation,ok,True,True,32,0.00026985818583934076,32,0.00026985818583934076,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.075732996687293
Synthetic,seed20000_sample2647,luo_linf_de_2022_adaptation,ok,True,True,1,0.006400815069461844,32,0.0002573521391097356,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,599.2255380260758
Synthetic,seed20000_sample2880,dung_direct_knot_2017_adaptation,ok,True,True,24,0.0005714805517806594,32,8.153058678851292e-05,25,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,707.101417996455
Synthetic,seed20000_sample2880,kang_sparse_2015_adaptation,ok,True,True,2,0.0051640429911141055,32,0.0002540542511730267,91,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,125.8757880423218
Synthetic,seed20000_sample2880,luo_linf_de_2022_adaptation,ok,True,True,1,0.008592032669770438,32,0.0002543294373279947,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,597.7568060043268
Synthetic,seed20000_sample1149,dung_direct_knot_2017_adaptation,ok,True,True,23,0.0009075849955034614,32,8.408427163243198e-05,28,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,679.6314159873873
Synthetic,seed20000_sample1149,kang_sparse_2015_adaptation,ok,True,True,32,0.0004137390946085224,32,0.0004137390946085224,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.052001966163516
Synthetic,seed20000_sample1149,luo_linf_de_2022_adaptation,ok,True,True,1,0.0070698282646074395,32,0.0004137390946085224,93,uniform_capacity_fallback,budget_exhausted_without_feasible_fit,32,598.6159690073691
Synthetic,seed20000_sample650,dung_direct_knot_2017_adaptation,ok,True,True,25,0.0005702406021066278,32,9.989586597411752e-05,22,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,691.7558669811115
Synthetic,seed20000_sample650,kang_sparse_2015_adaptation,ok,True,True,28,0.0004180354914142862,32,0.00039870949737103793,10,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,21.738556039053947
Synthetic,seed20000_sample650,luo_linf_de_2022_adaptation,ok,True,True,1,0.007431807435953405,32,0.00036015399283252343,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,596.2255930062383
Synthetic,seed20000_sample2103,dung_direct_knot_2017_adaptation,ok,True,True,25,0.00035669969395639656,32,8.71098863299237e-05,22,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,717.8051670198329
Synthetic,seed20000_sample2103,kang_sparse_2015_adaptation,ok,True,True,32,0.0003583621905988883,32,0.0003583621905988883,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.101006995886564
Synthetic,seed20000_sample2103,luo_linf_de_2022_adaptation,ok,True,True,1,0.008251329295825864,32,0.0003583621905988883,93,uniform_capacity_fallback,budget_exhausted_without_feasible_fit,32,601.1024070321582
UJI,uji2_07539_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,3,0.00016794935805690696,4,4.490223347943162e-05,3,residual_guided_augmentation,repaired_feasible,32,75.02923300489783
UJI,uji2_07539_stroke_00,kang_sparse_2015_adaptation,ok,True,False,6,2.859059875439857e-05,6,2.859059875439857e-05,0,native,native_feasible,32,999.3540370487608
UJI,uji2_07539_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,2,0.00011123597825798027,5,3.112560052622531e-05,9,residual_guided_augmentation,repaired_feasible,32,2538.0968819954433
UJI,uji2_08691_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,4,0.0006259869886449837,8,1.8473366923423798e-05,12,residual_guided_augmentation,repaired_feasible,32,129.35697700595483
UJI,uji2_08691_stroke_00,kang_sparse_2015_adaptation,ok,True,False,14,2.5607932552378242e-05,14,2.5607932552378242e-05,0,native,native_feasible,32,847.872213984374
UJI,uji2_08691_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,2,0.0015300445434669049,7,3.7908074554675906e-05,15,residual_guided_augmentation,repaired_feasible,32,2759.60795301944
UJI,uji2_05687_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,7,0.000576551171801072,12,4.110546054275896e-05,15,residual_guided_augmentation,repaired_feasible,32,189.72890998702496
UJI,uji2_05687_stroke_00,kang_sparse_2015_adaptation,ok,True,False,32,2.0592796299421945e-05,32,2.0592796299421945e-05,0,native,native_feasible,32,405.3082140162587
UJI,uji2_05687_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,1,0.012642498989742436,18,4.407848110575506e-05,51,residual_guided_augmentation,repaired_feasible,32,2352.42350603221
UJI,uji2_09129_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,4,0.003002821520845207,9,3.684061848772894e-05,15,residual_guided_augmentation,repaired_feasible,32,115.39475002791733
UJI,uji2_09129_stroke_00,kang_sparse_2015_adaptation,ok,True,False,32,2.0053168061329457e-05,32,2.0053168061329457e-05,0,native,native_feasible,32,402.5439760298468
UJI,uji2_09129_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,2,0.004094864546628974,12,4.5838500634823796e-05,30,residual_guided_augmentation,repaired_feasible,32,2406.896347994916
UJI,uji2_02841_stroke_01,dung_direct_knot_2017_adaptation,ok,True,False,3,2.1114262825344873e-05,3,2.1114262825344873e-05,0,native,native_feasible,32,70.20532700698823
UJI,uji2_02841_stroke_01,kang_sparse_2015_adaptation,ok,True,False,28,1.8611967408692747e-06,28,1.8611967408692747e-06,0,native,native_feasible,32,1175.828528997954
UJI,uji2_02841_stroke_01,luo_linf_de_2022_adaptation,ok,True,False,6,1.0770793308675968e-05,6,1.0770793308675968e-05,0,native,native_feasible,32,2745.3334020101465
UJI,uji2_05191_stroke_01,dung_direct_knot_2017_adaptation,ok,True,False,3,2.0522469492194204e-05,3,2.0522469492194204e-05,0,native,native_feasible,32,68.86947498423979
