sample_id,source_dataset,group_id,split,reference_point_count,model_point_count,retained_internal_knots,normalized_input_refit_mse,normalized_reference_mse,normalized_reference_rms,normalized_point_distance_p95,normalized_point_distance_max,normalized_symmetric_chamfer_mse,normalized_hausdorff,original_unit_reference_mse,original_unit_reference_rms,network_batch_time_ms,network_amortized_time_ms
natural_earth_10m_coastline_34659a58ccb0_w000_34659a58,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+120.000:lat+05.000:size5deg,test,768,192,25,2.54443860677178e-05,2.677051664282865e-05,0.005174023254956306,0.009439465986790052,0.01942650899846268,7.204408928196792e-05,0.018121467161680355,954.9896851597834,30.90290739007874,20.120700035477057,1.257543752217316
natural_earth_10m_coastline_a757241b79e2_w000_a757241b,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-080.000:lat+25.000:size5deg,test,768,192,16,0.0001416684205296759,0.00014335986742860387,0.011973298101550962,0.02875139996700868,0.06910905179969756,8.000871125417898e-05,0.06608360831089587,2336.6794531638416,48.33921237632903,20.120700035477057,1.257543752217316
natural_earth_10m_coastline_88c6f6fbb3b8_w000_88c6f6fb,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+040.000:lat-15.000:size5deg,test,768,192,22,6.971613975520298e-05,8.415602026136972e-05,0.009173659044316489,0.01838670406248864,0.029970697090857035,9.96214507619398e-05,0.02861214675343827,42979.32397189734,207.31455320815598,22.099549969425425,1.381221873089089
natural_earth_10m_coastline_2c5514dbc44d_w000_2c5514db,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+100.000:lat-05.000:size5deg,test,768,192,14,0.00028711922042078884,0.00029147525010491955,0.017072646253727616,0.03980117217803968,0.07353579953610141,0.00027095016804189165,0.0654966354043906,93771.27142176586,306.2209519640449,22.099549969425425,1.381221873089089
natural_earth_10m_coastline_b9b58e750354_w000_b9b58e75,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+120.000:lat+30.000:size5deg,test,768,192,21,6.406881278310075e-05,0.00010037085976534592,0.01001852582795223,0.018701684121319943,0.036619322846041975,8.578219496757099e-05,0.02588965788455304,8457.67263651674,91.9656057258187,22.099549969425425,1.381221873089089
natural_earth_10m_coastline_e591d9ebd6f6_w000_e591d9eb,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-010.000:lat+55.000:size5deg,test,768,192,18,0.00010129385468169664,0.00010459923087731151,0.010227376539333609,0.02001758563133458,0.05992421982688787,8.258588295068252e-05,0.050750532180047346,1925.8115742120876,43.884069708860046,22.099549969425425,1.381221873089089
natural_earth_10m_coastline_de01a27db8ad_w000_de01a27d,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-010.000:lat+55.000:size5deg,test,768,192,19,0.0003814132511992708,0.00038288664345213454,0.01956748945194898,0.04179482759821339,0.09082212349378584,0.0003045296013507015,0.08985875500934794,19984.398952747375,141.3661874450442,22.099549969425425,1.381221873089089
natural_earth_10m_coastline_30922cb15b2d_w000_30922cb1,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-005.000:lat+60.000:size5deg,test,768,192,13,0.0030238901189180065,0.0030126022129477333,0.05488717712679104,0.1020579850755509,0.16302640542025157,0.0009953076469798752,0.10909160327719111,7356158.564843332,2712.223914953065,22.099549969425425,1.381221873089089
natural_earth_10m_coastline_b49171b8e1ee_w000_b49171b8,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-050.000:lat-25.000:size5deg,test,768,192,17,0.0002136364146572587,0.00024035788390191573,0.015503479735269618,0.028067206497292243,0.052412855944304705,0.00020230014706877565,0.04855017508437686,13561.418206003398,116.45350233463739,22.099549969425425,1.381221873089089
natural_earth_10m_coastline_24a105a6e974_w000_24a105a6,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+120.000:lat+05.000:size5deg,test,768,192,15,8.577303316225673e-05,8.727062713871204e-05,0.00934187492630425,0.018326198183606777,0.04669581507335826,7.839546157189148e-05,0.042570984117666466,3439.9018459494227,58.65067643215569,22.099549969425425,1.381221873089089
natural_earth_10m_coastline_77a165d5d94d_w000_77a165d5,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-010.000:lat+55.000:size5deg,test,768,192,15,0.0003244392282113801,0.00032222062813691885,0.017950504954928673,0.03895709558883309,0.08951455411117407,0.0001974268703601331,0.08339532522231041,3268.3849077632267,57.16979016721355,22.099549969425425,1.381221873089089
natural_earth_10m_coastline_bb63a035f660_w000_bb63a035,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-005.000:lat+55.000:size5deg,test,768,192,17,9.793322898398202e-05,0.00010288287888686916,0.010143119780761201,0.01971856377904,0.03824611447313018,0.00015757846018394598,0.03299593600255079,2710.28878296996,52.060433949113026,22.099549969425425,1.381221873089089
natural_earth_10m_coastline_498b9bd21bdf_w000_498b9bd2,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+020.000:lat+65.000:size5deg,test,768,192,25,4.193834396988218e-05,6.962659521388493e-05,0.008344255222240325,0.01633575965342718,0.0342234372990012,7.302136761911147e-05,0.031907420816872624,4016.1852688632757,63.37337981253072,22.099549969425425,1.381221873089089
natural_earth_10m_coastline_ad3a952786e8_w000_ad3a9527,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+175.000:lat-50.000:size5deg,test,768,192,23,2.739619641701334e-05,2.699494714666454e-05,0.005195666188917889,0.010438174408766081,0.02163527762647787,5.6415627833058255e-05,0.022437373863795296,1156.625831089041,34.0092021530797,22.099549969425425,1.381221873089089
natural_earth_10m_coastline_654f7bd1824b_w000_654f7bd1,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+110.000:lat+00.000:size5deg,test,768,192,15,0.00020268770325286646,0.00021435433223610415,0.014640844655828576,0.032050510111606284,0.04574977288535623,0.00016673413945469349,0.04256954882281094,128583.05657695196,358.58479691274135,22.099549969425425,1.381221873089089
natural_earth_10m_coastline_cd4cef32f5be_w000_cd4cef32,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+175.000:lat-20.000:size5deg,test,768,192,17,4.1147983552966865e-05,4.1478976737123404e-05,0.006440417435005545,0.012992928157343759,0.035305890874770804,5.698985099775022e-05,0.034765412217811535,492.5150468093258,22.192680027642577,22.099549969425425,1.381221873089089
natural_earth_10m_coastline_899f2a5bae0f_w000_899f2a5b,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+035.000:lat+65.000:size5deg,test,768,192,23,0.000130627720211311,0.0001787252479319401,0.013368816250212287,0.02524712608288936,0.045916337252258056,0.0001554239908597803,0.03939528936859882,29476.968092724266,171.68857880687423,22.099549969425425,1.381221873089089
natural_earth_10m_coastline_5148fa806eda_w000_5148fa80,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-150.000:lat+55.000:size5deg,test,768,192,20,5.1184594146135906e-05,5.326447437633522e-05,0.00729825146020163,0.015906476380256936,0.04220456464891867,6.947334921078734e-05,0.04200752289032067,441.6867554718971,21.01634495986153,22.099549969425425,1.381221873089089
