sample_id,source_dataset,group_id,split,reference_point_count,model_point_count,retained_internal_knots,normalized_input_refit_mse,normalized_reference_mse,normalized_reference_rms,normalized_point_distance_p95,normalized_point_distance_max,normalized_symmetric_chamfer_mse,normalized_hausdorff,original_unit_reference_mse,original_unit_reference_rms,network_batch_time_ms,network_amortized_time_ms
usgs_tnm_contours_large_scale_72be136e0833_w000_72be136e,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-120.000:lat+38.750:size0.25deg,test,768,192,18,4.154189956015509e-06,3.9265000551411406e-06,0.001981539819216647,0.00413382487292505,0.008863743876017035,1.7623981872368286e-05,0.0086854313933498,0.006742271126178033,0.08211133372548539,25.33099998254329,1.5831874989089556
usgs_tnm_contours_large_scale_c488944b3fc4_w001_c0dddeda,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-120.000:lat+38.750:size0.25deg,test,768,192,11,0.0013913572687563778,0.0014762509834552867,0.03842201170494963,0.06563114868543417,0.09372248005690804,0.0007976856567086619,0.08937005675739482,4935.164701098635,70.25072740618872,25.33099998254329,1.5831874989089556
usgs_tnm_contours_large_scale_177c4bf3e566_w000_177c4bf3,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,18,3.9024469798964275e-05,3.785037610437035e-05,0.006152265932513837,0.009825368164975642,0.015027695376145369,7.98967216792859e-05,0.016900237717657626,0.06330622910506585,0.2516072914385945,25.470699998550117,1.5919187499093823
usgs_tnm_contours_large_scale_499f82505454_w000_499f8250,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,16,3.274872085095244e-05,3.204800913033948e-05,0.0056610961067923475,0.01075008390511818,0.014894884342660836,6.498308503665312e-05,0.018492766258091167,0.04880868438440835,0.2209268756498592,25.470699998550117,1.5919187499093823
usgs_tnm_contours_large_scale_7d70ca693797_w000_7d70ca69,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-120.000:lat+38.750:size0.25deg,test,768,192,12,0.00015373028124875457,0.0001603958568632731,0.012664748590606649,0.02732836163552002,0.04239383625905683,0.00010336456822009045,0.03973630350201079,85.9710826926177,9.272059247686983,25.470699998550117,1.5919187499093823
usgs_tnm_contours_large_scale_84b063b63afb_w001_8a753c0c,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-120.000:lat+38.750:size0.25deg,test,768,192,9,0.0003619829561143865,0.0004578173790078955,0.021396667474349727,0.039860873674807805,0.047721052748441156,0.00014957334855416802,0.04378032870276612,12690.410008201428,112.65171995225563,25.470699998550117,1.5919187499093823
usgs_tnm_contours_large_scale_4feb29a58902_w000_4feb29a5,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,17,9.202234260519903e-05,9.151309338825659e-05,0.009566247612740148,0.018531412025029025,0.0401467832609017,8.615528298435825e-05,0.038377552696577735,18.878279147764346,4.344914170356458,25.470699998550117,1.5919187499093823
usgs_tnm_contours_large_scale_d2c538d1d5f6_w000_d2c538d1,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,15,6.880780310398636e-05,6.850186511987075e-05,0.00827658535386851,0.017123683261732348,0.02685525817622702,0.00010096030308710403,0.026454652906355455,0.4760900661433922,0.6899928015156334,25.470699998550117,1.5919187499093823
usgs_tnm_contours_large_scale_e1d0e8d36a1d_w000_e1d0e8d3,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,19,3.531216600662743e-05,3.447289864809981e-05,0.0058713625887096945,0.010726376155532649,0.015158575021652788,7.93207554670207e-05,0.019050473400851236,0.028447166178702566,0.16866287729877777,25.470699998550117,1.5919187499093823
usgs_tnm_contours_large_scale_18a3a572322f_w000_18a3a572,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-083.750:lat+35.250:size0.25deg,test,768,192,23,3.0684325530922266e-05,3.068843840383625e-05,0.005539714650037153,0.012711422681357828,0.021175736935898862,4.001488673172035e-05,0.020433624078752412,2.7080657828582457,1.6456201818336593,25.470699998550117,1.5919187499093823
usgs_tnm_contours_large_scale_ad9a88337082_w000_ad9a8833,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,27,1.53545636958364e-05,1.447744554944804e-05,0.003804923855932999,0.006714077700088467,0.010550460532348179,4.947921398475871e-05,0.01278649284828976,0.03376762921002871,0.18375970507711617,25.470699998550117,1.5919187499093823
usgs_tnm_contours_large_scale_399427c5649b_w000_399427c5,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,27,1.0654466160347995e-05,1.0463247536938405e-05,0.0032346943498479737,0.0059185840556252155,0.011688665183737262,5.172429618259214e-05,0.014615156354460701,0.13343911819470686,0.36529319483766304,25.470699998550117,1.5919187499093823
usgs_tnm_contours_large_scale_81a5df78e0c0_w000_d53d12e3,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,14,0.003295588026026658,0.0038973198231070684,0.06242851770711098,0.11353463295379801,0.1854667407021251,0.0017457797113912712,0.13147565864991345,95912.87005907284,309.69803044106186,25.470699998550117,1.5919187499093823
