sample_id,source_dataset,group_id,split,reference_point_count,model_point_count,deployment_mode,retained_internal_knots,final_internal_knots,normalized_input_refit_mse,normalized_reference_mse,normalized_reference_rms,normalized_point_distance_p95,normalized_point_distance_max,normalized_symmetric_chamfer_mse,normalized_hausdorff,original_unit_reference_mse,original_unit_reference_rms,network_batch_time_ms,network_amortized_time_ms,learned_retained_internal_knots,learned_internal_knots,learned_normalized_reference_mse,learned_normalized_reference_rms,certified_target_mse,certified_status,certified_threshold_satisfied,reference_certificate_valid,reference_certificate_scope,continuous_curve_guaranteed,globally_minimal_knot_count_guaranteed,certified_failure_reason,certified_full_column_rank,certified_expected_solver_rank,certified_solver_rank,certified_rank_safe_max_knots,certified_effective_max_knots,certified_supplied_initial_count,certified_sanitized_initial_count,certified_added_knot_count,certified_position_refinement_used,certified_interpolation_fallback_attempted,certified_interpolation_fallback_used,certified_tolerance_polyline_fallback_attempted,certified_tolerance_polyline_fallback_used,certified_tolerance_polyline_vertex_count,certified_tolerance_polyline_measured_mse,certified_tolerance_polyline_insertion_count,certified_tolerance_polyline_compaction_removed_count,certified_tolerance_polyline_exceeded_adaptive_max_knots,certified_polyline_exact_fallback_attempted,certified_polyline_exact_fallback_used,certified_polyline_exceeded_adaptive_max_knots,certified_final_control_point_count,certified_maximum_internal_knot_multiplicity,certified_refit_count,certified_insertion_candidate_evaluations,certified_position_refit_count,certified_endpoint_max_distance,certified_postprocess_time_ms
uji2_03891_stroke_00,uji_pen_characters_v2,tst_UPV_W21,test,59,192,certified,25,"[0.09723405351445391, 0.13909803462406584, 0.18068196178234888, 0.2177255358085234, 0.26157233600291335, 0.29564196391211095, 0.3303147455306598, 0.3609330632282459, 0.40535797873382223, 0.4502216501108234, 0.48680673660414997, 0.515729423204592, 0.5437656873295316, 0.5872279483516752, 0.6045031306516205, 0.670663867234318, 0.7184465179850237, 0.7460856820708791, 0.7632325524050331, 0.781276428531064, 0.7983469801718391, 0.8088659898325352, 0.8210528516487351, 0.8502119866210173, 0.8897686635889546]",3.9805494289039565e-06,2.5143129349377933e-06,0.0015856585177577778,0.0031188506237483965,0.003962469807173428,,,7.260965877454679e-05,0.008521130134820544,33.39360002428293,2.0871000015176833,25,"[0.09043959528207779, 0.13192127645015717, 0.1740277111530304, 0.20967687666416168, 0.25397053360939026, 0.28687259554862976, 0.31992146372795105, 0.3488655686378479, 0.3914187550544739, 0.43572622537612915, 0.4722102880477905, 0.5011976361274719, 0.5295019149780273, 0.5727383494377136, 0.5904181003570557, 0.6574831604957581, 0.7051365971565247, 0.737126350402832, 0.756980836391449, 0.7790257334709167, 0.8008976578712463, 0.8139194250106812, 0.8292036056518555, 0.8601009845733643, 0.8985704183578491]",6.1791721812140815e-06,0.002485794074579405,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,29,29,55,28,25,25,0,False,False,False,False,False,,,0,0,False,False,False,False,29,1,1,0,0,0.0,5.528899957425892
uji2_10458_stroke_00,uji_pen_characters_v2,tst_UPV_W54,test,9,192,certified,5,"[0.10266240614690897, 0.29635223550744544, 0.4253500916593602, 0.618037219197605, 0.8005269172587184]",5.839557383213647e-05,2.987331335960646e-32,1.728389810187692e-16,2.900418751448862e-16,3.3422138886441676e-16,,,4.1647948335015885e-32,2.0407828971994027e-16,33.39360002428293,2.0871000015176833,15,"[0.10398219525814056, 0.1534217745065689, 0.1973673701286316, 0.2232273519039154, 0.29223281145095825, 0.3533698618412018, 0.3852415382862091, 0.42229780554771423, 0.47792282700538635, 0.5719102025032043, 0.6170587539672852, 0.6250880360603333, 0.6513196229934692, 0.7112917900085449, 0.7993197441101074]",0.0003155107668635476,0.017762622747318248,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,9,9,5,5,15,5,0,False,False,False,False,False,,,0,0,False,False,False,False,9,1,1,0,0,0.0,4.45519998902455
uji2_10404_stroke_01,uji_pen_characters_v2,tst_UPV_W54,test,17,192,certified,13,"[0.12467154000737686, 0.17512385086670945, 0.21800418585866174, 0.2655629348460418, 0.3172237059998859, 0.373617793211581, 0.43416177087362423, 0.49794318988135755, 0.5642005359910968, 0.6324642396694095, 0.7028641524920628, 0.7668997615813332, 0.8364629754175175]",2.0211137220255026e-05,1.9633067925266996e-32,1.401180499624049e-16,2.668434899563415e-16,4.443059973708341e-16,,,3.68306721559603e-32,1.9191318911414163e-16,33.39360002428293,2.0871000015176833,5,"[0.4637490510940552, 0.6707932949066162, 0.7543262839317322, 0.8118793964385986, 0.8432418704032898]",3.088941037168874e-05,0.005557824248002876,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,17,17,13,13,5,5,8,False,True,True,False,False,,,0,0,False,False,False,False,17,1,2,0,0,0.0,8.33250000141561
uji2_08656_stroke_01,uji_pen_characters_v2,tst_UPV_W45,test,12,192,certified,8,"[0.16209372410710918, 0.2520566060344399, 0.3566427101128062, 0.47026701447971125, 0.5855015725581669, 0.7000738970028607, 0.8005313819407212, 0.8886903564597147]",1.382724548737976e-05,5.8091363491836355e-33,7.621769052643642e-17,1.1188630228279524e-16,1.1188630228279524e-16,,,2.214032134316144e-32,1.4879624102497162e-16,33.39360002428293,2.0871000015176833,8,"[0.14308200776576996, 0.1910713016986847, 0.22637400031089783, 0.29150769114494324, 0.4437907040119171, 0.4870924651622772, 0.6068751215934753, 0.6995203495025635]",3.250710484264659e-05,0.005701500227365302,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,12,12,8,8,8,8,0,False,True,True,False,False,,,0,0,False,False,False,False,12,1,2,0,0,0.0,9.144000010564923
uji2_08619_stroke_01,uji_pen_characters_v2,tst_UPV_W45,test,19,192,certified,15,"[0.06800841134122106, 0.10973060299869745, 0.15854224275057693, 0.2162502505129191, 0.2861493070519374, 0.36235424581947934, 0.4490068330669074, 0.5359756804469031, 0.6229489391262791, 0.7006585780721931, 0.7713643486538574, 0.8289751116591875, 0.8752558264945393, 0.9082445443810498, 0.9366599259230936]",2.683949272011306e-05,1.4465509744971616e-32,1.2027264753455632e-16,2.332461965102352e-16,3.3308497693360055e-16,,,6.947113386498145e-32,2.635737730977448e-16,33.39360002428293,2.0871000015176833,6,"[0.1886402815580368, 0.30859190225601196, 0.4188283085823059, 0.5251870155334473, 0.7545780539512634, 0.866314709186554]",6.890408764096893e-05,0.008300848609688586,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,19,19,15,15,6,6,9,False,True,True,False,False,,,0,0,False,False,False,False,19,1,2,0,0,0.0,8.220499963499606
uji2_05747_stroke_02,uji_pen_characters_v2,tst_UPV_W30,test,10,192,certified,6,"[0.08070568961935902, 0.2600995778641392, 0.40977055019573055, 0.5521735765778707, 0.6829770773677658, 0.8048162383499917]",1.359680268656795e-06,1.6063459442404786e-32,1.2674170364329488e-16,2.3112673016187324e-16,2.3714374201337736e-16,,,2.0270871146899606e-32,1.4237580955660835e-16,33.39360002428293,2.0871000015176833,22,"[0.08337844163179398, 0.12183280289173126, 0.17688870429992676, 0.191034734249115, 0.2675226628780365, 0.3221917152404785, 0.3626939058303833, 0.39597851037979126, 0.41645562648773193, 0.44495195150375366, 0.4833854138851166, 0.5166333913803101, 0.5270944833755493, 0.5599961876869202, 0.600143313407898, 0.6416035890579224, 0.6641761660575867, 0.6898371577262878, 0.720125675201416, 0.7597721815109253, 0.7854953408241272, 0.8121125102043152]",3.848542189211396e-06,0.0019617701672753093,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,10,10,6,6,22,6,0,False,False,False,False,False,,,0,0,False,False,False,False,10,1,1,0,0,0.0,5.8728999574668705
uji2_06319_stroke_01,uji_pen_characters_v2,tst_UPV_W33,test,22,192,certified,18,"[0.05391640775093969, 0.07889278785331598, 0.10981125148274822, 0.1553766769458904, 0.20792671093666326, 0.2766980249469833, 0.35360717684588483, 0.44035871498758433, 0.5258752017935837, 0.6096022525861073, 0.6856506893304036, 0.7533048611576735, 0.8089646292338418, 0.8513005885723613, 0.8801546186334838, 0.9001088400792856, 0.9168320911956179, 0.9350918633372567]",9.584719033871847e-05,1.9880849562288243e-32,1.4099946653192786e-16,3.449730965110921e-16,3.510833468576701e-16,,,1.2874428020763653e-31,3.5880953193531043e-16,33.39360002428293,2.0871000015176833,9,"[0.1608947515487671, 0.1965041160583496, 0.24309620261192322, 0.3070191740989685, 0.3465234637260437, 0.39617007970809937, 0.5209783315658569, 0.6573047637939453, 0.774303138256073]",0.00020189426045590008,0.014208950012435826,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,22,22,18,18,9,9,9,False,True,True,False,False,,,0,0,False,False,False,False,22,1,2,0,0,0.0,11.207100003957748
uji2_11574_stroke_01,uji_pen_characters_v2,tst_UPV_W60,test,12,192,certified,8,"[0.11099268333546013, 0.17045647252396198, 0.23636568999189347, 0.32615447089591704, 0.43440589341429864, 0.554264288811233, 0.6764333902209648, 0.7980622392446808]",1.3665656188583661e-05,8.9876730738071e-33,9.480333893807275e-17,1.7998372611042722e-16,2.482534153247273e-16,,,1.7821367878225922e-32,1.334966961322486e-16,30.700700008310378,1.9187937505193986,4,"[0.14879456162452698, 0.22287701070308685, 0.2655620276927948, 0.48177024722099304]",4.6325715269520026e-05,0.006806299675265557,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,12,12,8,8,4,4,4,False,True,True,False,False,,,0,0,False,False,False,False,12,1,2,0,0,0.0,7.084599987138063
uji2_02401_stroke_00,uji_pen_characters_v2,tst_UJI_W13,test,16,192,certified,12,"[0.06850781770842065, 0.12090265251113351, 0.18340273707369117, 0.2649845025657826, 0.35603256669024713, 0.45707795008682295, 0.5586144359329316, 0.6567825388782449, 0.7476606454397475, 0.8257765195283625, 0.889983699485105, 0.9386176178538891]",3.143567733042079e-05,3.6092566626743647e-32,1.899804374843464e-16,3.6618591503774353e-16,4.440892098500626e-16,,,1.9719302042455885e-31,4.440642075472407e-16,30.700700008310378,1.9187937505193986,10,"[0.1807980090379715, 0.23628945648670197, 0.2884563207626343, 0.3228176534175873, 0.35986608266830444, 0.4164023697376251, 0.5083368420600891, 0.6468830108642578, 0.7865310311317444, 0.8187721371650696]",9.780035742197257e-05,0.009889406323029334,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,16,16,12,12,10,10,2,False,True,True,False,False,,,0,0,False,False,False,False,16,1,2,0,0,0.0,7.246399996802211
uji2_11047_stroke_02,uji_pen_characters_v2,tst_UPV_W57,test,11,192,certified,7,"[0.2046604001762681, 0.25160459886431136, 0.3185873530946821, 0.5240514872722045, 0.6004954825228614, 0.6888104384975826, 0.8180734185534774]",1.273398606391962e-05,2.1382883420194223e-33,4.624162996715646e-17,8.825126189711888e-17,1.1443916996305594e-16,,,3.283324543262842e-33,5.730030142383931e-17,30.700700008310378,1.9187937505193986,8,"[0.20301702618598938, 0.2512403130531311, 0.318053662776947, 0.44588080048561096, 0.5221710801124573, 0.6010004281997681, 0.6897326707839966, 0.8219690322875977]",3.3260283833498795e-05,0.005767172949851495,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,11,11,7,7,8,7,0,False,False,False,False,False,,,0,0,False,False,False,False,11,1,1,0,0,0.0,7.440100016538054
uji2_03389_stroke_00,uji_pen_characters_v2,tst_UPV_W18,test,46,192,certified,28,"[0.08130659562295478, 0.08734344985286009, 0.11805342394476626, 0.12521867073013235, 0.1612058530610943, 0.1678054321440359, 0.20037917462159927, 0.20587359788225196, 0.2367678353764291, 0.24148159654717732, 0.2762895471457437, 0.2838280577873754, 0.3320477582231164, 0.3558717839053256, 0.39301292838900215, 0.48461222976813145, 0.5122116304432291, 0.528312145789956, 0.5428567998377103, 0.6360256528191793, 0.6706398180428107, 0.6874999088786488, 0.7104619863711852, 0.7334302503313236, 0.7361331944700636, 0.7945191224344335, 0.8484901492183268, 0.9047997672915243]",0.0002140570782573494,5.127424069185898e-06,0.0022643816085602484,0.006222565988328757,0.0076016319758329355,,,0.00018002623959042455,0.013417385721161353,30.700700008310378,1.9187937505193986,17,"[0.08099166303873062, 0.11792926490306854, 0.16138765215873718, 0.2008124738931656, 0.23741045594215393, 0.28481441736221313, 0.352522611618042, 0.3900221884250641, 0.4820522964000702, 0.540188729763031, 0.6343722343444824, 0.6692855358123779, 0.7069190740585327, 0.7332576513290405, 0.7922647595405579, 0.8468513488769531, 0.9038093090057373]",0.0003407371138179467,0.018459065897762722,1e-05,adaptive_insertion_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,32,32,42,28,17,17,11,False,False,False,False,False,,,0,0,False,False,False,False,32,1,45,44,0,0.0,155.57439997792244
uji2_02732_stroke_01,uji_pen_characters_v2,tst_UJI_W15,test,17,192,certified,13,"[0.16373017659528843, 0.24791233965269063, 0.3196942696432528, 0.3942856529647936, 0.46277291985269714, 0.5186400465045625, 0.5747460310951956, 0.6369953233050721, 0.6982595149497018, 0.7506464745827587, 0.7960278377552442, 0.8521273031762452, 0.9085407487287345]",8.420135562304474e-05,1.5472581303216868e-32,1.2438883110318574e-16,2.3636994511070893e-16,2.897767167584095e-16,,,8.903181869755717e-33,9.435667368954735e-17,30.700700008310378,1.9187937505193986,13,"[0.1101342961192131, 0.14732064306735992, 0.19590334594249725, 0.23846012353897095, 0.305618554353714, 0.37473902106285095, 0.469294011592865, 0.5403115153312683, 0.619706928730011, 0.6800541877746582, 0.7921974062919617, 0.8109282851219177, 0.8641451597213745]",0.00022963306857132107,0.015153648688395844,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,17,17,13,13,13,13,0,False,True,True,False,False,,,0,0,False,False,False,False,17,1,2,0,0,0.0,11.643400008324534
uji2_06398_stroke_00,uji_pen_characters_v2,tst_UPV_W33,test,36,192,certified,20,"[0.020838922894166376, 0.08489464731825964, 0.12366019660557272, 0.15111889056686317, 0.19282052764855945, 0.2978107436072456, 0.3366015865958918, 0.38340213681077057, 0.45540427619221835, 0.5078153216188223, 0.517507316143593, 0.5407439245680613, 0.586422269359211, 0.6636391318792605, 0.7155321997739232, 0.7554609182407421, 0.7864684289431677, 0.8190413405195485, 0.8537750939183855, 0.9873482395950306]",4.250222776425681e-05,8.286082454656548e-06,0.002878555619517634,0.006567786367268827,0.010588049008101902,,,6.947365011010772e-05,0.008335085489070146,30.700700008310378,1.9187937505193986,16,"[0.15230411291122437, 0.19479037821292877, 0.3013317286968231, 0.3408014178276062, 0.38821566104888916, 0.4600710868835449, 0.5098514556884766, 0.5198323130607605, 0.5431745648384094, 0.5897184610366821, 0.6671565175056458, 0.7183152437210083, 0.7584465146064758, 0.7900495529174805, 0.823062002658844, 0.8584821820259094]",9.341710191188986e-05,0.009665252294269915,1e-05,adaptive_insertion_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,24,24,32,28,16,16,4,False,False,False,False,False,,,0,0,False,False,False,False,24,1,17,16,0,0.0,57.69809999037534
uji2_03310_stroke_00,uji_pen_characters_v2,tst_UPV_W18,test,76,192,certified,27,"[0.09225508103592531, 0.13058842104550128, 0.1675788935498782, 0.19641735757669532, 0.22285571634205387, 0.25791193532437423, 0.29751880234247036, 0.3298948170423617, 0.35911199696647456, 0.3836611113265901, 0.4085632401028226, 0.4281954268768868, 0.4490485306328289, 0.48406105435850105, 0.5243692910921405, 0.5624659264309481, 0.5976511891163719, 0.6337834021534529, 0.6547364803413662, 0.6754232091239919, 0.7021611160166562, 0.7415565345231176, 0.777747122894882, 0.8123133511695834, 0.8416234218080477, 0.8706689139254709, 0.9003605183292327]",1.1564852881429172e-05,7.050746603586916e-06,0.002655324199337421,0.006729756205340821,0.008172420215217227,,,0.00016377641469932704,0.012797515958158716,30.700700008310378,1.9187937505193986,27,"[0.07917775213718414, 0.11458989977836609, 0.15213361382484436, 0.18732868134975433, 0.21741877496242523, 0.25316256284713745, 0.29219120740890503, 0.3248157203197479, 0.35565775632858276, 0.3823951482772827, 0.4099794030189514, 0.43223506212234497, 0.4554479122161865, 0.48361071944236755, 0.5199499130249023, 0.5581822991371155, 0.5919486284255981, 0.6272343993186951, 0.6478901505470276, 0.6683607697486877, 0.6944564580917358, 0.7315604090690613, 0.7673473358154297, 0.8020250201225281, 0.8340127468109131, 0.8671911954879761, 0.9027658700942993]",2.3422039400875687e-05,0.004839632155533692,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,31,31,72,28,27,27,0,False,False,False,False,False,,,0,0,False,False,False,False,31,1,1,0,0,0.0,5.095899978186935
uji2_09240_stroke_00,uji_pen_characters_v2,tst_UPV_W48,test,23,192,certified,19,"[0.039190875969834504, 0.05815111104955289, 0.08427418352867196, 0.12579040382642914, 0.1839259616109986, 0.2532015626050543, 0.33272975839498814, 0.41465980081351234, 0.4960532085609965, 0.5682283000165712, 0.6289093466281511, 0.6765865971613341, 0.7162022793951411, 0.752341091775437, 0.7910370771543963, 0.8317798248478061, 0.8736540487020612, 0.9134428878141939, 0.9478713235949291]",2.590215863379742e-05,1.194720940858137e-32,1.093032909320729e-16,2.220461295785203e-16,2.237726045655905e-16,,,2.1074650570637255e-31,4.590713514328383e-16,30.700700008310378,1.9187937505193986,12,"[0.11911346763372421, 0.18781958520412445, 0.2244890034198761, 0.2991601526737213, 0.3531433641910553, 0.4293191134929657, 0.5327736139297485, 0.6139136552810669, 0.7055743336677551, 0.7524898052215576, 0.7969431281089783, 0.8814884424209595]",8.350625718336873e-05,0.009138175812675566,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,23,23,19,19,12,12,7,False,True,True,False,False,,,0,0,False,False,False,False,23,1,2,0,0,0.0,10.288600053172559
uji2_02520_stroke_00,uji_pen_characters_v2,tst_UJI_W13,test,22,192,certified,18,"[0.03824653194075437, 0.056420696206996135, 0.08009336544768708, 0.11152285952259866, 0.15253000352952137, 0.201788833346533, 0.2565204548014582, 0.31242281687846996, 0.3668957579394044, 0.415895886389478, 0.45886684538306327, 0.4919808616736628, 0.5212025389557896, 0.5483244948658391, 0.5792238789194574, 0.6319121749898273, 0.7134763952676945, 0.8178827073404472]",3.012235085356555e-05,1.76539930640905e-32,1.3286832980093675e-16,2.241201280180585e-16,2.2887833992611187e-16,,,7.632870334676238e-32,2.7627649799930933e-16,30.700700008310378,1.9187937505193986,16,"[0.1130504235625267, 0.1529962122440338, 0.20260325074195862, 0.2433757483959198, 0.28574126958847046, 0.3452453911304474, 0.35889676213264465, 0.4130326509475708, 0.45805588364601135, 0.49232715368270874, 0.5082617998123169, 0.5229739546775818, 0.592669665813446, 0.6813299059867859, 0.775881826877594, 0.826042890548706]",8.347755583454914e-05,0.009136605268618599,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,22,22,18,18,16,16,2,False,True,True,False,False,,,0,0,False,False,False,False,22,1,2,0,0,0.0,10.946499998681247
uji2_03477_stroke_00,uji_pen_characters_v2,tst_UPV_W18,test,12,192,certified,8,"[0.08431569412573185, 0.14899036789307707, 0.2304659502312226, 0.3348219382708019, 0.45161591731155415, 0.578652779980097, 0.7016654246546771, 0.8154855172169556]",2.1587960151880486e-05,3.758948815285478e-33,6.131026680161716e-17,1.1125814204891696e-16,1.1150912609939193e-16,,,7.148863986791586e-33,8.455095497267661e-17,30.700700008310378,1.9187937505193986,4,"[0.27660778164863586, 0.5072039365768433, 0.6428166031837463, 0.7764772772789001]",4.188975121070115e-05,0.006472229230388951,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,12,12,8,8,4,4,4,False,True,True,False,False,,,0,0,False,False,False,False,12,1,2,0,0,0.0,7.339200004935265
uji2_06270_stroke_01,uji_pen_characters_v2,tst_UPV_W33,test,12,192,certified,8,"[0.18961897347035794, 0.24122040887439067, 0.41013349128178705, 0.4789165070757483, 0.6369390124416481, 0.7328272464914312, 0.7936886925693233, 0.8242542905867145]",9.252178274230533e-06,1.1391766691907324e-32,1.0673221955860997e-16,1.9316977948463e-16,2.7755575615628914e-16,,,1.6351684724079646e-32,1.2787370614821347e-16,30.700700008310378,1.9187937505193986,9,"[0.18299272656440735, 0.23553307354450226, 0.40543025732040405, 0.4760340750217438, 0.5405288934707642, 0.6346889734268188, 0.732748806476593, 0.7946301698684692, 0.8259718418121338]",1.8800707987458003e-05,0.004335978319532745,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,12,12,8,8,9,8,0,False,False,False,False,False,,,0,0,False,False,False,False,12,1,1,0,0,0.0,5.730100034270436
uji2_06891_stroke_01,uji_pen_characters_v2,tst_UPV_W36,test,15,192,certified,11,"[0.11028622848857199, 0.177808821672784, 0.2543808057076846, 0.3368537307363528, 0.4266608391417919, 0.5124658685550595, 0.5998072978347972, 0.6823671836735037, 0.7584079078866338, 0.8278308693877183, 0.8887549878520603]",4.787379443740001e-05,1.2085210401029905e-32,1.0993275399547627e-16,2.0014830212433605e-16,2.0014830212433605e-16,,,2.1652111985583248e-32,1.4714656633976632e-16,30.700700008310378,1.9187937505193986,6,"[0.20808641612529755, 0.33447879552841187, 0.4351893663406372, 0.5376854538917542, 0.6691339015960693, 0.7831241488456726]",0.00010025834621031285,0.010012908978429437,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,15,15,11,11,6,6,5,False,True,True,False,False,,,0,0,False,False,False,False,15,1,2,0,0,0.0,7.667900004889816
uji2_04480_stroke_00,uji_pen_characters_v2,tst_UPV_W24,test,25,192,certified,21,"[0.03307496476877937, 0.05626908360881975, 0.08729155536068611, 0.12338262673112776, 0.16891389502985507, 0.22162149105963183, 0.27782334509416556, 0.3364601343567408, 0.3935706061226951, 0.44866557801593626, 0.499743983755746, 0.5458942299577147, 0.5896762439140019, 0.6316524967494698, 0.6764118324531759, 0.723539378531501, 0.7720210771415958, 0.8216952411093192, 0.8675008598726475, 0.9083899759747441, 0.941847790175942]",1.5678589889583362e-05,2.402982791611954e-32,1.5501557314063494e-16,2.275982445614332e-16,5.578801654593729e-16,,,3.067491407604809e-31,5.538493845446439e-16,30.700700008310378,1.9187937505193986,14,"[0.11442755162715912, 0.1613304764032364, 0.2040184736251831, 0.25742268562316895, 0.3326045870780945, 0.3712000548839569, 0.43743255734443665, 0.5375876426696777, 0.6150769591331482, 0.6644009947776794, 0.701569676399231, 0.7580444812774658, 0.7965166568756104, 0.8157500624656677]",4.177993515361981e-05,0.006463740028313315,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,25,25,21,21,14,14,7,False,True,True,False,False,,,0,0,False,False,False,False,25,1,2,0,0,0.0,7.513399992603809
uji2_05719_stroke_00,uji_pen_characters_v2,tst_UPV_W30,test,52,192,certified,60,"[0.012185391313266401, 0.012185391313266401, 0.012185391313266401, 0.0447446198515572, 0.0447446198515572, 0.0447446198515572, 0.06605530432784656, 0.06605530432784656, 0.06605530432784656, 0.14995864965370925, 0.14995864965370925, 0.14995864965370925, 0.24316179158632997, 0.24316179158632997, 0.24316179158632997, 0.37658822598619157, 0.37658822598619157, 0.37658822598619157, 0.4385984746286191, 0.4385984746286191, 0.4385984746286191, 0.4624676949898568, 0.4624676949898568, 0.4624676949898568, 0.47098350325897853, 0.47098350325897853, 0.47098350325897853, 0.6082614952075149, 0.6082614952075149, 0.6082614952075149, 0.6702036138646702, 0.6702036138646702, 0.6702036138646702, 0.7184897526059868, 0.7184897526059868, 0.7184897526059868, 0.7354150757742597, 0.7354150757742597, 0.7354150757742597, 0.7504894655989987, 0.7504894655989987, 0.7504894655989987, 0.7661248684379433, 0.7661248684379433, 0.7661248684379433, 0.8102405970370168, 0.8102405970370168, 0.8102405970370168, 0.8642015699947793, 0.8642015699947793, 0.8642015699947793, 0.9557306408914765, 0.9557306408914765, 0.9557306408914765, 0.9763588043714141, 0.9763588043714141, 0.9763588043714141, 0.9855955083298759, 0.9855955083298759, 0.9855955083298759]",0.0008556227432609605,8.887711786339624e-06,0.0029812265573652104,0.006085107129256993,0.00800488473877524,,,0.00011980015812313653,0.010945325857329992,30.700700008310378,1.9187937505193986,11,"[0.199121356010437, 0.3664596378803253, 0.43203163146972656, 0.503410816192627, 0.5773915648460388, 0.6256178021430969, 0.6580362319946289, 0.6798228025436401, 0.792884111404419, 0.8138571381568909, 0.8634346127510071]",0.001184367100863412,0.03441463498082483,1e-05,tolerance_polyline_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,,64,,48,28,11,11,49,False,False,False,True,True,22,8.887711786339611e-06,21,1,True,False,False,False,64,3,69,68,0,0.0,328.7473999662325
uji2_11501_stroke_01,uji_pen_characters_v2,tst_UPV_W60,test,19,192,certified,15,"[0.07788538957952805, 0.11973713205073537, 0.1660547255622877, 0.21415580259462708, 0.2762857631302667, 0.3450254083994442, 0.4214149820437177, 0.4981501535423852, 0.5750816297168216, 0.6481466014926646, 0.7172667550157676, 0.7796963460344953, 0.832987014207979, 0.8812450017424845, 0.9243564582790221]",5.711150388614217e-05,1.4989943557284995e-32,1.2243342500022204e-16,2.367878234547823e-16,2.482534153247273e-16,,,4.9255617407054684e-32,2.219360660349162e-16,30.700700008310378,1.9187937505193986,10,"[0.19657309353351593, 0.3022497296333313, 0.35136038064956665, 0.39208295941352844, 0.4207666218280792, 0.45207130908966064, 0.5042744874954224, 0.6355509757995605, 0.7462120652198792, 0.8252999782562256]",0.00013062442222560043,0.011429104174238699,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,19,19,15,15,10,10,5,False,True,True,False,False,,,0,0,False,False,False,False,19,1,2,0,0,0.0,9.636699978727847
